Series,ImageID,Filename,Repeat,HashMs,SignMs,EmbedMs,ExtractRecoverMs,VerifyMs,TotalMs,EmbeddingSuccess
CT-02,CT-02_image-00132,image-00132.tiff,8,1.21170833333333,4.91529166666667,12.7331666666667,3.24358333333333,1.39829166666667,23.5041666666667,1
CT-02,CT-02_image-00132,image-00132.tiff,9,1.21966666666667,4.94141666666667,12.5527916666667,3.25758333333333,1.397875,23.371375,1
CT-02,CT-02_image-00132,image-00132.tiff,10,1.226875,4.929875,12.3974583333333,3.25641666666667,1.40229166666667,23.2148333333333,1
CT-02,CT-02_image-00137,image-00137.tiff,1,1.25558333333333,5.0315,12.9180833333333,3.456125,1.46325,24.1297083333333,1
CT-02,CT-02_image-00137,image-00137.tiff,2,1.23879166666667,4.9465,12.3599583333333,3.11141666666667,1.46283333333333,23.1246666666667,1
CT-02,CT-02_image-00137,image-00137.tiff,3,1.25525,5.001875,12.2109166666667,3.13658333333333,1.46145833333333,23.07,1
CT-02,CT-02_image-00137,image-00137.tiff,4,1.22641666666667,4.92116666666667,12.068125,3.119625,1.416,22.7543333333333,1
CT-02,CT-02_image-00137,image-00137.tiff,5,1.404625,4.93170833333333,12.4204166666667,3.05133333333333,1.411375,23.2222083333333,1
CT-02,CT-02_image-00137,image-00137.tiff,6,1.21766666666667,4.92616666666667,12.1785,3.12341666666667,1.40979166666667,22.8579583333333,1
CT-02,CT-02_image-00137,image-00137.tiff,7,1.21029166666667,4.92258333333333,12.246875,3.13304166666667,1.43145833333333,22.9465,1
CT-02,CT-02_image-00137,image-00137.tiff,8,1.216375,5.06125,12.37525,3.16420833333333,1.45441666666667,23.2744583333333,1
CT-02,CT-02_image-00137,image-00137.tiff,9,1.22008333333333,4.9175,12.1385833333333,3.10945833333333,1.41345833333333,22.80175,1
CT-02,CT-02_image-00137,image-00137.tiff,10,1.20875,4.91325,11.9413333333333,3.13154166666667,1.413,22.6100833333333,1
CT-02,CT-02_image-00146,image-00146.tiff,1,1.26683333333333,4.97983333333333,13.133625,3.29295833333333,1.563375,24.242875,1
CT-02,CT-02_image-00146,image-00146.tiff,2,1.21466666666667,4.95454166666667,12.807125,3.39825,1.461875,23.8399583333333,1
CT-02,CT-02_image-00146,image-00146.tiff,3,1.21708333333333,4.99745833333333,12.406625,3.22325,1.49958333333333,23.3489583333333,1
CT-02,CT-02_image-00146,image-00146.tiff,4,1.227,4.957125,12.48425,3.17654166666667,1.45083333333333,23.29925,1
CT-02,CT-02_image-00146,image-00146.tiff,5,1.22495833333333,4.96258333333333,12.40025,3.19841666666667,1.43395833333333,23.2230833333333,1
CT-02,CT-02_image-00146,image-00146.tiff,6,1.21983333333333,4.93575,12.5006666666667,3.21233333333333,1.44220833333333,23.313375,1
CT-02,CT-02_image-00146,image-00146.tiff,7,1.21775,4.95075,12.5149583333333,3.20575,1.41458333333333,23.30625,1
CT-02,CT-02_image-00146,image-00146.tiff,8,1.21633333333333,4.9465,12.4759583333333,3.21154166666667,1.40079166666667,23.2534166666667,1
CT-02,CT-02_image-00146,image-00146.tiff,9,1.20829166666667,4.95033333333333,12.3865833333333,3.21975,1.43066666666667,23.197875,1
CT-02,CT-02_image-00146,image-00146.tiff,10,1.21241666666667,4.942,12.4789583333333,3.24633333333333,1.40916666666667,23.2911666666667,1
CT-02,CT-02_image-00150,image-00150.tiff,1,1.23604166666667,5.03983333333333,13.08175,3.31054166666667,1.607875,24.2812916666667,1
CT-02,CT-02_image-00150,image-00150.tiff,2,1.22208333333333,4.97625,12.6511666666667,3.28891666666667,1.44233333333333,23.58525,1
CT-02,CT-02_image-00150,image-00150.tiff,3,1.43991666666667,4.94454166666667,12.6774583333333,3.23120833333333,1.41945833333333,23.7155416666667,1
CT-02,CT-02_image-00150,image-00150.tiff,4,1.21375,4.958875,12.6229583333333,3.22929166666667,1.407875,23.4352916666667,1
CT-02,CT-02_image-00150,image-00150.tiff,5,1.22654166666667,4.92604166666667,12.6789166666667,3.20641666666667,1.41570833333333,23.456125,1
CT-02,CT-02_image-00150,image-00150.tiff,6,1.2085,4.91666666666667,12.5155833333333,3.173125,1.40020833333333,23.216375,1
CT-02,CT-02_image-00150,image-00150.tiff,7,1.211375,4.92020833333333,12.7235833333333,3.180125,1.41029166666667,23.44775,1
CT-02,CT-02_image-00150,image-00150.tiff,8,1.22058333333333,4.91820833333333,12.5465,3.18233333333333,1.40358333333333,23.2735833333333,1
CT-02,CT-02_image-00150,image-00150.tiff,9,1.21479166666667,4.90875,12.62675,3.171,1.40441666666667,23.3279166666667,1
CT-02,CT-02_image-00150,image-00150.tiff,10,1.23345833333333,4.93108333333333,12.5630833333333,3.186125,1.40341666666667,23.3194166666667,1
CT-02,CT-02_image-00159,image-00159.tiff,1,1.24729166666667,5.029625,13.09425,3.50329166666667,1.55870833333333,24.4373333333333,1
CT-02,CT-02_image-00159,image-00159.tiff,2,1.29591666666667,4.94425,12.86025,3.28095833333333,1.57620833333333,23.9632083333333,1
CT-02,CT-02_image-00159,image-00159.tiff,3,1.21283333333333,4.985125,12.512375,3.29675,1.43545833333333,23.4467916666667,1
CT-02,CT-02_image-00159,image-00159.tiff,4,1.2165,4.96720833333333,12.6291666666667,3.250875,1.40608333333333,23.4725833333333,1
CT-02,CT-02_image-00159,image-00159.tiff,5,1.21970833333333,4.946,12.4531666666667,3.13770833333333,1.516875,23.2766666666667,1
CT-02,CT-02_image-00159,image-00159.tiff,6,1.2465,4.94195833333333,12.122125,3.15775,1.44,22.9120416666667,1
CT-02,CT-02_image-00159,image-00159.tiff,7,1.22945833333333,4.93054166666667,12.36175,3.43845833333333,1.41629166666667,23.3795,1
CT-02,CT-02_image-00159,image-00159.tiff,8,1.21775,4.94029166666667,12.3013333333333,3.100625,1.42041666666667,22.9832083333333,1
CT-02,CT-02_image-00159,image-00159.tiff,9,1.21166666666667,4.90895833333333,12.242,3.06229166666667,1.39925,22.8266666666667,1
CT-02,CT-02_image-00159,image-00159.tiff,10,1.21145833333333,4.91920833333333,12.232125,3.06,1.40945833333333,22.8345833333333,1
CT-02,CT-02_image-00163,image-00163.tiff,1,1.41295833333333,4.92508333333333,13.25375,3.32029166666667,1.42708333333333,24.3420833333333,1
CT-02,CT-02_image-00163,image-00163.tiff,2,1.21716666666667,4.96779166666667,12.8882083333333,3.44445833333333,1.59908333333333,24.121125,1
CT-02,CT-02_image-00163,image-00163.tiff,3,1.23279166666667,4.96920833333333,12.8916666666667,3.33745833333333,1.44,23.8761666666667,1
CT-02,CT-02_image-00163,image-00163.tiff,4,1.21895833333333,4.984125,12.595625,3.30029166666667,1.43433333333333,23.5369166666667,1
CT-02,CT-02_image-00163,image-00163.tiff,5,1.21770833333333,4.92245833333333,12.392125,3.3145,1.42083333333333,23.27025,1
CT-02,CT-02_image-00163,image-00163.tiff,6,1.222,4.92545833333333,12.4813333333333,3.23129166666667,1.42845833333333,23.2907916666667,1
CT-02,CT-02_image-00163,image-00163.tiff,7,1.21816666666667,4.950125,12.5934166666667,3.292125,1.41358333333333,23.4696666666667,1
CT-02,CT-02_image-00163,image-00163.tiff,8,1.217,4.92366666666667,12.6417916666667,3.304625,1.41316666666667,23.502375,1
CT-02,CT-02_image-00163,image-00163.tiff,9,1.21408333333333,4.91829166666667,12.6455833333333,3.26433333333333,1.42895833333333,23.4735416666667,1
CT-02,CT-02_image-00163,image-00163.tiff,10,1.214875,4.92808333333333,12.790875,3.25729166666667,1.42516666666667,23.6189166666667,1
CT-02,CT-02_image-00168,image-00168.tiff,1,1.2425,4.96695833333333,12.6279166666667,3.27679166666667,1.42425,23.5415416666667,1
CT-02,CT-02_image-00168,image-00168.tiff,2,1.20625,4.937625,12.848625,3.28704166666667,1.52395833333333,23.8060833333333,1
CT-02,CT-02_image-00168,image-00168.tiff,3,1.25095833333333,5.08483333333333,13.2542083333333,3.33570833333333,1.55070833333333,24.4835,1
CT-02,CT-02_image-00168,image-00168.tiff,4,1.22241666666667,4.957,12.805625,3.27641666666667,1.42725,23.6924166666667,1
CT-02,CT-02_image-00168,image-00168.tiff,5,1.24154166666667,4.94179166666667,12.85275,3.27425,1.41479166666667,23.7275416666667,1
CT-02,CT-02_image-00168,image-00168.tiff,6,1.21666666666667,4.93183333333333,12.58525,3.23858333333333,1.50825,23.4839166666667,1
CT-02,CT-02_image-00168,image-00168.tiff,7,1.24829166666667,4.94925,12.5783333333333,3.29816666666667,1.45033333333333,23.528125,1
CT-02,CT-02_image-00168,image-00168.tiff,8,1.21425,4.94720833333333,12.610375,3.38833333333333,1.56979166666667,23.734375,1
CT-02,CT-02_image-00168,image-00168.tiff,9,1.28583333333333,5.00908333333333,12.3577083333333,3.277625,1.452875,23.387625,1
CT-02,CT-02_image-00168,image-00168.tiff,10,1.21470833333333,4.91729166666667,12.13975,3.20729166666667,1.45229166666667,22.9343333333333,1
CT-02,CT-02_image-00172,image-00172.tiff,1,1.243375,4.98933333333333,12.835,3.22920833333333,1.435125,23.7355833333333,1
CT-02,CT-02_image-00172,image-00172.tiff,2,1.244375,4.93408333333333,12.6493333333333,3.21975,1.42091666666667,23.4712916666667,1
CT-02,CT-02_image-00172,image-00172.tiff,3,1.22125,4.93141666666667,12.9195,3.36579166666667,1.674,24.1165,1
CT-02,CT-02_image-00172,image-00172.tiff,4,1.235125,4.98408333333333,12.5961666666667,3.26108333333333,1.462375,23.5434583333333,1
CT-02,CT-02_image-00172,image-00172.tiff,5,1.2255,4.95816666666667,12.5388333333333,3.24541666666667,1.43233333333333,23.4029583333333,1
CT-02,CT-02_image-00172,image-00172.tiff,6,1.22341666666667,4.905125,12.578375,3.26483333333333,1.40970833333333,23.38425,1
CT-02,CT-02_image-00172,image-00172.tiff,7,1.21675,4.906,12.4635833333333,3.26491666666667,1.42333333333333,23.27675,1
